Request id,Pickup point,Driver id,Status,Request timestamp,Date,Request Time,Request Time Slot,Drop timestamp,Drop Date,Drop Time
1692,Airport,23,Trip Completed,12-07-2016 07:52,12-07-2016,07:52,Morning,12-07-2016 09:01,12-07-2016,09:01
2114,City,23,Trip Completed,12-07-2016 16:36,12-07-2016,16:36,Evening,12-07-2016 17:21,12-07-2016,17:21
2742,City,23,Trip Completed,13-07-2016 03:07,13-07-2016,03:07,Early Morning,13-07-2016 03:51,13-07-2016,03:51
4273,City,23,Trip Completed,14-07-2016 06:17,14-07-2016,06:17,Early Morning,14-07-2016 07:02,14-07-2016,07:02
4668,City,23,Trip Completed,14-07-2016 12:25,14-07-2016,12:25,Afternoon,14-07-2016 13:34,14-07-2016,13:34
5425,City,23,Trip Completed,15-07-2016 02:23,15-07-2016,02:23,Early Morning,15-07-2016 03:08,15-07-2016,03:08
5488,City,23,Trip Completed,15-07-2016 04:53,15-07-2016,04:53,Early Morning,15-07-2016 06:00,15-07-2016,06:00
5781,City,23,Trip Completed,15-07-2016 08:35,15-07-2016,08:35,Morning,15-07-2016 09:42,15-07-2016,09:42
5966,Airport,23,Trip Completed,15-07-2016 10:54,15-07-2016,10:54,Morning,15-07-2016 11:58,15-07-2016,11:58
6122,City,23,Trip Completed,15-07-2016 15:26,15-07-2016,15:26,Afternoon,15-07-2016 16:29,15-07-2016,16:29
357,Airport,24,Trip Completed,11-07-2016 08:00,11-07-2016,08:00,Morning,11-07-2016 09:08,11-07-2016,09:08
1068,City,24,Trip Completed,11-07-2016 19:52,11-07-2016,19:52,Night,11-07-2016 20:48,11-07-2016,20:48
2689,Airport,24,Trip Completed,13-07-2016 00:34,13-07-2016,00:34,Early Morning,13-07-2016 01:49,13-07-2016,01:49
2791,City,24,Trip Completed,13-07-2016 04:56,13-07-2016,04:56,Early Morning,13-07-2016 05:33,13-07-2016,05:33
3321,City,24,Trip Completed,13-07-2016 12:23,13-07-2016,12:23,Afternoon,13-07-2016 13:25,13-07-2016,13:25
3423,Airport,24,Trip Completed,13-07-2016 15:52,13-07-2016,15:52,Afternoon,13-07-2016 16:50,13-07-2016,16:50
3761,Airport,24,Trip Completed,13-07-2016 20:35,13-07-2016,20:35,Night,13-07-2016 21:39,13-07-2016,21:39
4140,City,24,Trip Completed,14-07-2016 04:48,14-07-2016,04:48,Early Morning,14-07-2016 06:05,14-07-2016,06:05
4656,City,24,Trip Completed,14-07-2016 12:06,14-07-2016,12:06,Afternoon,14-07-2016 12:49,14-07-2016,12:49
4931,Airport,24,Trip Completed,14-07-2016 18:21,14-07-2016,18:21,Evening,14-07-2016 18:54,14-07-2016,18:54
5268,City,24,Trip Completed,14-07-2016 21:29,14-07-2016,21:29,Night,14-07-2016 22:30,14-07-2016,22:30
5811,City,24,Trip Completed,15-07-2016 08:46,15-07-2016,08:46,Morning,15-07-2016 09:26,15-07-2016,09:26
6139,Airport,24,Trip Completed,15-07-2016 15:45,15-07-2016,15:45,Afternoon,15-07-2016 16:40,15-07-2016,16:40
6333,Airport,24,Trip Completed,15-07-2016 18:41,15-07-2016,18:41,Evening,15-07-2016 19:53,15-07-2016,19:53
773,City,25,Trip Completed,11-07-2016 16:23,11-07-2016,16:23,Evening,11-07-2016 17:21,11-07-2016,17:21
1123,City,25,Trip Completed,11-07-2016 20:20,11-07-2016,20:20,Night,11-07-2016 21:18,11-07-2016,21:18
2667,Airport,25,Trip Completed,12-07-2016 23:35,12-07-2016,23:35,Night,13-07-2016 00:40,13-07-2016,00:40
2833,City,25,Trip Completed,13-07-2016 05:27,13-07-2016,05:27,Early Morning,13-07-2016 06:19,13-07-2016,06:19
3396,City,25,Trip Completed,13-07-2016 14:59,13-07-2016,14:59,Afternoon,13-07-2016 15:57,13-07-2016,15:57
3590,City,25,Trip Completed,13-07-2016 18:31,13-07-2016,18:31,Evening,13-07-2016 19:31,13-07-2016,19:31
3762,City,25,Trip Completed,13-07-2016 20:38,13-07-2016,20:38,Night,13-07-2016 21:21,13-07-2016,21:21
4566,City,25,Trip Completed,14-07-2016 09:48,14-07-2016,09:48,Morning,14-07-2016 10:22,14-07-2016,10:22
4862,City,25,Trip Completed,14-07-2016 17:37,14-07-2016,17:37,Evening,14-07-2016 18:41,14-07-2016,18:41
5564,Airport,25,Trip Completed,15-07-2016 05:41,15-07-2016,05:41,Early Morning,15-07-2016 06:53,15-07-2016,06:53
6187,City,25,Trip Completed,15-07-2016 17:11,15-07-2016,17:11,Evening,15-07-2016 18:08,15-07-2016,18:08
6642,City,25,Trip Completed,15-07-2016 22:07,15-07-2016,22:07,Night,15-07-2016 22:54,15-07-2016,22:54
322,City,26,Trip Completed,11-07-2016 07:31,11-07-2016,07:31,Morning,11-07-2016 08:10,11-07-2016,08:10
793,City,26,Trip Completed,11-07-2016 17:04,11-07-2016,17:04,Evening,11-07-2016 18:06,11-07-2016,18:06
898,Airport,26,Trip Completed,11-07-2016 18:14,11-07-2016,18:14,Evening,11-07-2016 19:09,11-07-2016,19:09
1258,City,26,Trip Completed,11-07-2016 21:51,11-07-2016,21:51,Night,11-07-2016 23:00,11-07-2016,23:00
2832,City,26,Trip Completed,13-07-2016 05:20,13-07-2016,05:20,Early Morning,13-07-2016 06:14,13-07-2016,06:14
3139,City,26,Trip Completed,13-07-2016 08:54,13-07-2016,08:54,Morning,13-07-2016 09:22,13-07-2016,09:22
3438,City,26,Trip Completed,13-07-2016 16:12,13-07-2016,16:12,Evening,13-07-2016 17:13,13-07-2016,17:13
3966,Airport,26,Trip Completed,13-07-2016 22:50,13-07-2016,22:50,Night,13-07-2016 23:27,13-07-2016,23:27
6401,Airport,26,Trip Completed,15-07-2016 19:33,15-07-2016,19:33,Night,15-07-2016 20:16,15-07-2016,20:16
204,City,27,Trip Completed,11-07-2016 06:04,11-07-2016,06:04,Early Morning,11-07-2016 06:44,11-07-2016,06:44
632,Airport,27,Trip Completed,11-07-2016 12:20,11-07-2016,12:20,Afternoon,11-07-2016 13:10,11-07-2016,13:10
763,City,27,Trip Completed,11-07-2016 16:19,11-07-2016,16:19,Evening,11-07-2016 17:25,11-07-2016,17:25
1786,Airport,27,Trip Completed,12-07-2016 09:03,12-07-2016,09:03,Morning,12-07-2016 09:58,12-07-2016,09:58
1968,City,27,Trip Completed,12-07-2016 12:10,12-07-2016,12:10,Afternoon,12-07-2016 12:49,12-07-2016,12:49
2088,Airport,27,Trip Completed,12-07-2016 15:51,12-07-2016,15:51,Afternoon,12-07-2016 17:02,12-07-2016,17:02
2473,Airport,27,Trip Completed,12-07-2016 20:43,12-07-2016,20:43,Night,12-07-2016 21:20,12-07-2016,21:20
2869,Airport,27,Trip Completed,13-07-2016 05:50,13-07-2016,05:50,Early Morning,13-07-2016 06:27,13-07-2016,06:27
3742,Airport,27,Trip Completed,13-07-2016 20:24,13-07-2016,20:24,Night,13-07-2016 20:48,13-07-2016,20:48
4440,Airport,27,Trip Completed,14-07-2016 08:26,14-07-2016,08:26,Morning,14-07-2016 09:00,14-07-2016,09:00
5234,City,27,Trip Completed,14-07-2016 21:09,14-07-2016,21:09,Night,14-07-2016 21:52,14-07-2016,21:52
6354,Airport,27,Trip Completed,15-07-2016 18:59,15-07-2016,18:59,Evening,15-07-2016 19:35,15-07-2016,19:35
6638,City,27,Trip Completed,15-07-2016 21:59,15-07-2016,21:59,Night,15-07-2016 23:13,15-07-2016,23:13
84,City,28,Trip Completed,11-07-2016 04:50,11-07-2016,04:50,Early Morning,11-07-2016 05:26,11-07-2016,05:26
1199,City,28,Trip Completed,11-07-2016 21:17,11-07-2016,21:17,Night,11-07-2016 21:53,11-07-2016,21:53
1676,Airport,28,Trip Completed,12-07-2016 07:44,12-07-2016,07:44,Morning,12-07-2016 08:40,12-07-2016,08:40
2774,City,28,Trip Completed,13-07-2016 04:33,13-07-2016,04:33,Early Morning,13-07-2016 05:13,13-07-2016,05:13
3220,Airport,28,Trip Completed,13-07-2016 09:51,13-07-2016,09:51,Morning,13-07-2016 10:24,13-07-2016,10:24
3718,Airport,28,Trip Completed,13-07-2016 19:56,13-07-2016,19:56,Night,13-07-2016 20:47,13-07-2016,20:47
4904,Airport,28,Trip Completed,14-07-2016 18:02,14-07-2016,18:02,Evening,14-07-2016 18:58,14-07-2016,18:58
6527,Airport,28,Trip Completed,15-07-2016 20:54,15-07-2016,20:54,Night,15-07-2016 21:53,15-07-2016,21:53
6710,City,28,Trip Completed,15-07-2016 23:02,15-07-2016,23:02,Night,16-07-2016 00:12,16-07-2016,00:12
1584,Airport,29,Trip Completed,12-07-2016 06:26,12-07-2016,06:26,Early Morning,12-07-2016 07:18,12-07-2016,07:18
1966,Airport,29,Trip Completed,12-07-2016 12:05,12-07-2016,12:05,Afternoon,12-07-2016 13:12,12-07-2016,13:12
2827,City,29,Trip Completed,13-07-2016 05:18,13-07-2016,05:18,Early Morning,13-07-2016 06:18,13-07-2016,06:18
2945,Airport,29,Trip Completed,13-07-2016 06:34,13-07-2016,06:34,Early Morning,13-07-2016 07:28,13-07-2016,07:28
3365,City,29,Trip Completed,13-07-2016 13:47,13-07-2016,13:47,Afternoon,13-07-2016 14:51,13-07-2016,14:51
3548,Airport,29,Trip Completed,13-07-2016 18:07,13-07-2016,18:07,Evening,13-07-2016 19:12,13-07-2016,19:12
3753,City,29,Trip Completed,13-07-2016 20:30,13-07-2016,20:30,Night,13-07-2016 21:42,13-07-2016,21:42
4569,Airport,29,Trip Completed,14-07-2016 09:48,14-07-2016,09:48,Morning,14-07-2016 10:49,14-07-2016,10:49
6309,Airport,29,Trip Completed,15-07-2016 18:29,15-07-2016,18:29,Evening,15-07-2016 19:42,15-07-2016,19:42
6437,City,29,Trip Completed,15-07-2016 19:53,15-07-2016,19:53,Night,15-07-2016 20:26,15-07-2016,20:26
517,Airport,30,Trip Completed,11-07-2016 09:45,11-07-2016,09:45,Morning,11-07-2016 10:24,11-07-2016,10:24
1406,Airport,30,Trip Completed,12-07-2016 03:02,12-07-2016,03:02,Early Morning,12-07-2016 03:55,12-07-2016,03:55
1643,Airport,30,Trip Completed,12-07-2016 07:18,12-07-2016,07:18,Morning,12-07-2016 08:10,12-07-2016,08:10
2108,Airport,30,Trip Completed,12-07-2016 16:14,12-07-2016,16:14,Evening,12-07-2016 16:48,12-07-2016,16:48
2647,City,30,Trip Completed,12-07-2016 22:46,12-07-2016,22:46,Night,12-07-2016 23:18,12-07-2016,23:18
3129,City,30,Trip Completed,13-07-2016 08:41,13-07-2016,08:41,Morning,13-07-2016 09:41,13-07-2016,09:41
3738,Airport,30,Trip Completed,13-07-2016 20:15,13-07-2016,20:15,Night,13-07-2016 20:55,13-07-2016,20:55
4422,Airport,30,Trip Completed,14-07-2016 08:13,14-07-2016,08:13,Morning,14-07-2016 09:13,14-07-2016,09:13
4790,City,30,Trip Completed,14-07-2016 16:43,14-07-2016,16:43,Evening,14-07-2016 17:56,14-07-2016,17:56
5496,City,30,Trip Completed,15-07-2016 04:59,15-07-2016,04:59,Early Morning,15-07-2016 05:34,15-07-2016,05:34
6484,Airport,30,Trip Completed,15-07-2016 20:19,15-07-2016,20:19,Night,15-07-2016 21:01,15-07-2016,21:01
6731,Airport,30,Trip Completed,15-07-2016 23:23,15-07-2016,23:23,Night,16-07-2016 00:11,16-07-2016,00:11
629,Airport,31,Trip Completed,11-07-2016 12:14,11-07-2016,12:14,Afternoon,11-07-2016 13:00,11-07-2016,13:00
745,Airport,31,Trip Completed,11-07-2016 15:48,11-07-2016,15:48,Afternoon,11-07-2016 16:45,11-07-2016,16:45
1064,City,31,Trip Completed,11-07-2016 19:53,11-07-2016,19:53,Night,11-07-2016 20:31,11-07-2016,20:31
1886,Airport,31,Trip Completed,12-07-2016 10:10,12-07-2016,10:10,Morning,12-07-2016 10:35,12-07-2016,10:35
5608,Airport,31,Trip Completed,15-07-2016 06:18,15-07-2016,06:18,Early Morning,15-07-2016 07:07,15-07-2016,07:07
5877,City,31,Trip Completed,15-07-2016 09:37,15-07-2016,09:37,Morning,15-07-2016 10:08,15-07-2016,10:08
6100,Airport,31,Trip Completed,15-07-2016 14:44,15-07-2016,14:44,Afternoon,15-07-2016 15:41,15-07-2016,15:41
6659,Airport,31,Trip Completed,15-07-2016 22:15,15-07-2016,22:15,Night,15-07-2016 23:07,15-07-2016,23:07
2162,Airport,32,Trip Completed,12-07-2016 17:34,12-07-2016,17:34,Evening,12-07-2016 18:33,12-07-2016,18:33
3294,Airport,32,Trip Completed,13-07-2016 11:23,13-07-2016,11:23,Morning,13-07-2016 12:14,13-07-2016,12:14
3686,City,32,Trip Completed,13-07-2016 19:33,13-07-2016,19:33,Night,13-07-2016 20:34,13-07-2016,20:34
4784,City,32,Trip Completed,14-07-2016 16:41,14-07-2016,16:41,Evening,14-07-2016 17:15,14-07-2016,17:15
5896,City,32,Trip Completed,15-07-2016 09:47,15-07-2016,09:47,Morning,15-07-2016 10:32,15-07-2016,10:32
6190,City,32,Trip Completed,15-07-2016 17:11,15-07-2016,17:11,Evening,15-07-2016 17:55,15-07-2016,17:55
6551,City,32,Trip Completed,15-07-2016 21:03,15-07-2016,21:03,Night,15-07-2016 22:17,15-07-2016,22:17
145,City,33,Trip Completed,11-07-2016 05:32,11-07-2016,05:32,Early Morning,11-07-2016 06:37,11-07-2016,06:37
735,City,33,Trip Completed,11-07-2016 15:27,11-07-2016,15:27,Afternoon,11-07-2016 16:32,11-07-2016,16:32
918,Airport,33,Trip Completed,11-07-2016 18:22,11-07-2016,18:22,Evening,11-07-2016 19:04,11-07-2016,19:04
1478,City,33,Trip Completed,12-07-2016 05:16,12-07-2016,05:16,Early Morning,12-07-2016 06:13,12-07-2016,06:13
1957,City,33,Trip Completed,12-07-2016 11:45,12-07-2016,11:45,Morning,12-07-2016 12:55,12-07-2016,12:55
3097,City,33,Trip Completed,13-07-2016 08:15,13-07-2016,08:15,Morning,13-07-2016 09:12,13-07-2016,09:12
3981,Airport,33,Trip Completed,13-07-2016 23:13,13-07-2016,23:13,Night,13-07-2016 23:38,13-07-2016,23:38
4175,City,33,Trip Completed,14-07-2016 05:11,14-07-2016,05:11,Early Morning,14-07-2016 06:15,14-07-2016,06:15
6237,City,33,Trip Completed,15-07-2016 17:50,15-07-2016,17:50,Evening,15-07-2016 18:49,15-07-2016,18:49
738,City,34,Trip Completed,11-07-2016 15:30,11-07-2016,15:30,Afternoon,11-07-2016 16:44,11-07-2016,16:44
2731,City,34,Trip Completed,13-07-2016 02:38,13-07-2016,02:38,Early Morning,13-07-2016 03:16,13-07-2016,03:16
2863,Airport,34,Trip Completed,13-07-2016 05:46,13-07-2016,05:46,Early Morning,13-07-2016 06:22,13-07-2016,06:22
3528,Airport,34,Trip Completed,13-07-2016 17:50,13-07-2016,17:50,Evening,13-07-2016 18:17,13-07-2016,18:17
4653,City,34,Trip Completed,14-07-2016 11:58,14-07-2016,11:58,Morning,14-07-2016 12:55,14-07-2016,12:55
5042,City,34,Trip Completed,14-07-2016 19:21,14-07-2016,19:21,Night,14-07-2016 20:05,14-07-2016,20:05
360,Airport,35,Trip Completed,11-07-2016 08:02,11-07-2016,08:02,Morning,11-07-2016 09:05,11-07-2016,09:05
771,Airport,35,Trip Completed,11-07-2016 16:19,11-07-2016,16:19,Evening,11-07-2016 17:34,11-07-2016,17:34
1274,City,35,Trip Completed,11-07-2016 22:01,11-07-2016,22:01,Night,11-07-2016 23:21,11-07-2016,23:21
1501,City,35,Trip Completed,12-07-2016 05:41,12-07-2016,05:41,Early Morning,12-07-2016 06:47,12-07-2016,06:47
1972,City,35,Trip Completed,12-07-2016 12:22,12-07-2016,12:22,Afternoon,12-07-2016 12:43,12-07-2016,12:43
2871,City,35,Trip Completed,13-07-2016 05:53,13-07-2016,05:53,Early Morning,13-07-2016 07:00,13-07-2016,07:00
3395,City,35,Trip Completed,13-07-2016 14:52,13-07-2016,14:52,Afternoon,13-07-2016 15:33,13-07-2016,15:33
3572,City,35,Trip Completed,13-07-2016 18:25,13-07-2016,18:25,Evening,13-07-2016 19:31,13-07-2016,19:31
4118,Airport,35,Trip Completed,14-07-2016 04:28,14-07-2016,04:28,Early Morning,14-07-2016 05:26,14-07-2016,05:26
4739,City,35,Trip Completed,14-07-2016 14:52,14-07-2016,14:52,Afternoon,14-07-2016 15:37,14-07-2016,15:37
6556,City,35,Trip Completed,15-07-2016 21:09,15-07-2016,21:09,Night,15-07-2016 21:38,15-07-2016,21:38
6677,Airport,35,Trip Completed,15-07-2016 22:29,15-07-2016,22:29,Night,15-07-2016 23:22,15-07-2016,23:22
1104,Airport,36,Trip Completed,11-07-2016 20:17,11-07-2016,20:17,Night,11-07-2016 21:20,11-07-2016,21:20
1596,Airport,36,Trip Completed,12-07-2016 06:39,12-07-2016,06:39,Early Morning,12-07-2016 07:30,12-07-2016,07:30
1835,Airport,36,Trip Completed,12-07-2016 09:35,12-07-2016,09:35,Morning,12-07-2016 10:30,12-07-2016,10:30
2110,Airport,36,Trip Completed,12-07-2016 16:19,12-07-2016,16:19,Evening,12-07-2016 17:12,12-07-2016,17:12
2759,Airport,36,Trip Completed,13-07-2016 03:50,13-07-2016,03:50,Early Morning,13-07-2016 04:33,13-07-2016,04:33
3010,Airport,36,Trip Completed,13-07-2016 07:26,13-07-2016,07:26,Morning,13-07-2016 08:40,13-07-2016,08:40
3403,City,36,Trip Completed,13-07-2016 15:16,13-07-2016,15:16,Afternoon,13-07-2016 15:45,13-07-2016,15:45
3856,Airport,36,Trip Completed,13-07-2016 21:34,13-07-2016,21:34,Night,13-07-2016 22:26,13-07-2016,22:26
4472,City,36,Trip Completed,14-07-2016 08:39,14-07-2016,08:39,Morning,14-07-2016 09:55,14-07-2016,09:55
5199,City,36,Trip Completed,14-07-2016 20:50,14-07-2016,20:50,Night,14-07-2016 21:57,14-07-2016,21:57
5612,City,36,Trip Completed,15-07-2016 06:15,15-07-2016,06:15,Early Morning,15-07-2016 07:17,15-07-2016,07:17
6614,Airport,36,Trip Completed,15-07-2016 21:40,15-07-2016,21:40,Night,15-07-2016 22:56,15-07-2016,22:56
191,Airport,37,Trip Completed,11-07-2016 05:55,11-07-2016,05:55,Early Morning,11-07-2016 06:45,11-07-2016,06:45
333,City,37,Trip Completed,11-07-2016 07:43,11-07-2016,07:43,Morning,11-07-2016 08:53,11-07-2016,08:53
488,Airport,37,Trip Completed,11-07-2016 09:35,11-07-2016,09:35,Morning,11-07-2016 10:20,11-07-2016,10:20
1780,City,37,Trip Completed,12-07-2016 08:58,12-07-2016,08:58,Morning,12-07-2016 09:45,12-07-2016,09:45
2235,Airport,37,Trip Completed,12-07-2016 18:12,12-07-2016,18:12,Evening,12-07-2016 19:14,12-07-2016,19:14
2516,City,37,Trip Completed,12-07-2016 21:05,12-07-2016,21:05,Night,12-07-2016 22:18,12-07-2016,22:18
4209,City,37,Trip Completed,14-07-2016 05:37,14-07-2016,05:37,Early Morning,14-07-2016 06:42,14-07-2016,06:42
4726,City,37,Trip Completed,14-07-2016 13:52,14-07-2016,13:52,Afternoon,14-07-2016 15:04,14-07-2016,15:04
5088,Airport,37,Trip Completed,14-07-2016 19:52,14-07-2016,19:52,Night,14-07-2016 21:06,14-07-2016,21:06
5352,Airport,37,Trip Completed,14-07-2016 23:01,14-07-2016,23:01,Night,14-07-2016 23:45,14-07-2016,23:45
6024,Airport,37,Trip Completed,15-07-2016 12:43,15-07-2016,12:43,Afternoon,15-07-2016 13:55,15-07-2016,13:55
6196,Airport,37,Trip Completed,15-07-2016 17:19,15-07-2016,17:19,Evening,15-07-2016 18:03,15-07-2016,18:03
6297,City,37,Trip Completed,15-07-2016 18:21,15-07-2016,18:21,Evening,15-07-2016 18:57,15-07-2016,18:57
125,City,38,Trip Completed,11-07-2016 05:12,11-07-2016,05:12,Early Morning,11-07-2016 06:17,11-07-2016,06:17
1611,City,38,Trip Completed,12-07-2016 06:49,12-07-2016,06:49,Early Morning,12-07-2016 07:44,12-07-2016,07:44
1814,City,38,Trip Completed,12-07-2016 09:19,12-07-2016,09:19,Morning,12-07-2016 09:59,12-07-2016,09:59
3088,City,38,Trip Completed,13-07-2016 08:12,13-07-2016,08:12,Morning,13-07-2016 09:01,13-07-2016,09:01
3384,Airport,38,Trip Completed,13-07-2016 14:40,13-07-2016,14:40,Afternoon,13-07-2016 15:34,13-07-2016,15:34
4218,Airport,38,Trip Completed,14-07-2016 05:38,14-07-2016,05:38,Early Morning,14-07-2016 06:24,14-07-2016,06:24
5757,City,38,Trip Completed,15-07-2016 08:12,15-07-2016,08:12,Morning,15-07-2016 09:17,15-07-2016,09:17
5958,Airport,38,Trip Completed,15-07-2016 10:48,15-07-2016,10:48,Morning,15-07-2016 11:49,15-07-2016,11:49
6314,City,38,Trip Completed,15-07-2016 18:31,15-07-2016,18:31,Evening,15-07-2016 19:30,15-07-2016,19:30
249,City,39,Trip Completed,11-07-2016 06:31,11-07-2016,06:31,Early Morning,11-07-2016 07:14,11-07-2016,07:14
728,City,39,Trip Completed,11-07-2016 15:05,11-07-2016,15:05,Afternoon,11-07-2016 16:09,11-07-2016,16:09
3042,City,39,Trip Completed,13-07-2016 07:38,13-07-2016,07:38,Morning,13-07-2016 08:32,13-07-2016,08:32
3620,City,39,Trip Completed,13-07-2016 18:54,13-07-2016,18:54,Evening,13-07-2016 20:08,13-07-2016,20:08
4276,City,39,Trip Completed,14-07-2016 06:22,14-07-2016,06:22,Early Morning,14-07-2016 07:23,14-07-2016,07:23
4735,City,39,Trip Completed,14-07-2016 14:43,14-07-2016,14:43,Afternoon,14-07-2016 15:51,14-07-2016,15:51
1353,Airport,40,Trip Completed,11-07-2016 23:51,11-07-2016,23:51,Night,12-07-2016 00:34,12-07-2016,00:34
1568,City,40,Trip Completed,12-07-2016 06:18,12-07-2016,06:18,Early Morning,12-07-2016 06:52,12-07-2016,06:52
2465,City,40,Trip Completed,12-07-2016 20:38,12-07-2016,20:38,Night,12-07-2016 21:37,12-07-2016,21:37
3688,City,40,Trip Completed,13-07-2016 19:39,13-07-2016,19:39,Night,13-07-2016 20:40,13-07-2016,20:40
4727,City,40,Trip Completed,14-07-2016 14:06,14-07-2016,14:06,Afternoon,14-07-2016 15:02,14-07-2016,15:02
5348,City,40,Trip Completed,14-07-2016 22:50,14-07-2016,22:50,Night,14-07-2016 23:45,14-07-2016,23:45
6537,Airport,40,Trip Completed,15-07-2016 20:52,15-07-2016,20:52,Night,15-07-2016 22:03,15-07-2016,22:03
1941,Airport,41,Trip Completed,12-07-2016 11:29,12-07-2016,11:29,Morning,12-07-2016 12:09,12-07-2016,12:09
3766,Airport,41,Trip Completed,13-07-2016 20:33,13-07-2016,20:33,Night,13-07-2016 21:24,13-07-2016,21:24
4243,Airport,41,Trip Completed,14-07-2016 06:02,14-07-2016,06:02,Early Morning,14-07-2016 06:37,14-07-2016,06:37
4717,Airport,41,Trip Completed,14-07-2016 13:42,14-07-2016,13:42,Afternoon,14-07-2016 14:36,14-07-2016,14:36
5682,City,41,Trip Completed,15-07-2016 07:16,15-07-2016,07:16,Morning,15-07-2016 08:24,15-07-2016,08:24
6343,City,41,Trip Completed,15-07-2016 18:44,15-07-2016,18:44,Evening,15-07-2016 19:21,15-07-2016,19:21
6726,Airport,41,Trip Completed,15-07-2016 23:22,15-07-2016,23:22,Night,16-07-2016 00:12,16-07-2016,00:12
238,City,42,Trip Completed,11-07-2016 06:27,11-07-2016,06:27,Early Morning,11-07-2016 07:15,11-07-2016,07:15
2624,City,42,Trip Completed,12-07-2016 22:16,12-07-2016,22:16,Night,12-07-2016 23:17,12-07-2016,23:17
2787,City,42,Trip Completed,13-07-2016 04:54,13-07-2016,04:54,Early Morning,13-07-2016 05:29,13-07-2016,05:29
3992,City,42,Trip Completed,13-07-2016 23:24,13-07-2016,23:24,Night,14-07-2016 00:04,14-07-2016,00:04
4974,City,42,Trip Completed,14-07-2016 18:44,14-07-2016,18:44,Evening,14-07-2016 19:16,14-07-2016,19:16
5478,Airport,42,Trip Completed,15-07-2016 04:43,15-07-2016,04:43,Early Morning,15-07-2016 05:44,15-07-2016,05:44
5641,City,42,Trip Completed,15-07-2016 06:46,15-07-2016,06:46,Early Morning,15-07-2016 07:16,15-07-2016,07:16
128,City,43,Trip Completed,11-07-2016 05:12,11-07-2016,05:12,Early Morning,11-07-2016 05:48,11-07-2016,05:48
627,City,43,Trip Completed,11-07-2016 12:12,11-07-2016,12:12,Afternoon,11-07-2016 13:10,11-07-2016,13:10
1766,Airport,43,Trip Completed,12-07-2016 08:45,12-07-2016,08:45,Morning,12-07-2016 09:52,12-07-2016,09:52
2089,City,43,Trip Completed,12-07-2016 15:49,12-07-2016,15:49,Afternoon,12-07-2016 16:32,12-07-2016,16:32
3565,City,43,Trip Completed,13-07-2016 18:13,13-07-2016,18:13,Evening,13-07-2016 18:50,13-07-2016,18:50
3954,Airport,43,Trip Completed,13-07-2016 22:43,13-07-2016,22:43,Night,14-07-2016 00:03,14-07-2016,00:03
4204,City,43,Trip Completed,14-07-2016 05:36,14-07-2016,05:36,Early Morning,14-07-2016 06:23,14-07-2016,06:23
4651,City,43,Trip Completed,14-07-2016 11:54,14-07-2016,11:54,Morning,14-07-2016 12:47,14-07-2016,12:47
5814,City,43,Trip Completed,15-07-2016 08:43,15-07-2016,08:43,Morning,15-07-2016 09:55,15-07-2016,09:55
